SaleID,price
200371,11109.71539610474
200372,1392.8055319311966
200373,1120.2616538625332
200374,989.8813339347926
200375,1209.9589090226395
200376,2585.5181794788987
200377,1991.7838889317336
200378,1479.0378867478853
200379,1662.8935242846542
200380,837.6643234565988
200381,3548.981006047904
200382,33568.932594659665
200383,1975.7790935592177
200384,2548.273246519365
200385,887.4209866877227
200386,1245.2931841217323
200387,3782.7839078342454
200388,7823.497482874167
200389,7610.822677021884
200390,339.8218632128917
200391,3996.0266410607956
200392,1213.5999984208238
200393,2806.517290566195
200394,3766.2044532385285
200395,-100.67069818951748
200396,3239.814001910161
200397,1101.901020163281
200398,2219.9021962307493
200399,796.048053990723
200400,2037.488403981602
200401,5059.962212700624
200402,1601.0189463787115
200403,3323.948333497482
200404,634.5105025371342
200405,647.2858673867162
200406,2616.5702279286324
200407,1518.5404989333042
200408,6933.942248052359
200409,12907.510311423996
200410,10412.11209762901
200411,1485.050799094251
200412,19115.809503157616
200413,11120.279580356946
200414,4596.655670235676
200415,9087.579860250153
200416,8187.583690019441
200417,1855.6254026054585
200418,1095.404326026626
200419,18434.576105839376
200420,19084.15008482708
200421,1490.2432290086995
200422,1444.4394440225683
200423,1120.7379361477983
200424,51379.7606257851
200425,8762.338665940977
200426,3624.4534517704915
200427,18332.29151127692
200428,1671.948023216923
200429,5276.764124932708
200430,3285.715951818142
200431,2645.4853026058454
200432,4232.3898782084225
200433,16002.42268554432
200434,602.5421251153819
200435,5389.682788130103
200436,10396.960978605004
200437,806.4648514833139
200438,226.45323622847198
200439,1208.216648559605
200440,1425.416904235092
200441,1025.521840365736
200442,1397.0755024617704
200443,6185.9385682837
200444,1356.3773853297344
200445,2937.80042643433
200446,3951.707520073708
200447,6982.528645673929
200448,14147.195231070724
200449,1117.6806526772639
200450,3131.164083716377
200451,1115.9109511490421
200452,2814.136234050722
200453,3373.663605136774
200454,1806.3339829713827
200455,8643.192096688977
200456,1254.0145022148517
200457,1232.135454408453
200458,643.5622104409686
200459,4775.760207319736
200460,3063.118648398844
200461,3820.8790704492485
200462,6379.516057457868
200463,8659.676080387911
200464,1365.2432520315992
200465,8469.208088331347
200466,2107.7451561750495
200467,2867.9294805289037
200468,2317.953076152459
200469,276.26612892659364
200470,9401.912090910608
200471,440.44452927176974
200472,8187.752613064743
200473,51501.98845183417
200474,1561.5199414512017
200475,3665.586655409743
200476,12668.182763990975
200477,5217.205593554212
200478,5114.563486027735
200479,1202.0208718898348
200480,6256.907561454129
200481,1713.4615893510809
200482,1319.4417956628513
200483,2618.4818109592916
200484,2159.1139584917896
200485,4956.452650353162
200486,5143.658117909974
200487,9301.001673403898
200488,1061.3803765145067
200489,5558.313123011211
200490,8629.295292798806
200491,8571.576726140258
200492,18387.92410460621
200493,88.57670168740722
200494,2593.1717273450777
200495,5633.679340425606
200496,423.0004773590899
200497,443.240547433577
200498,17558.71170421673
200499,676.0732138813186
200500,5618.066044511377
200501,3933.175728768845
200502,1904.350187141461
200503,625.371003740283
200504,2709.6321416896635
200505,6077.077059872527
200506,167.13973268888031
200507,3567.516632128357
200508,2242.90946766008
200509,1506.8327591886828
200510,8076.342251755184
200511,9656.702856589847
200512,25753.625457357804
200513,14605.605443065928
200514,12552.644421401157
200515,670.3719160506978
200516,22471.027880182344
200517,9146.664286758103
200518,2361.1509919206096
200519,14510.37166781877
200520,1677.2689870570257
200521,23894.737514265245
200522,151.9564456987371
200523,4262.653474073179
200524,8971.627852505575
200525,467.39123959063056
200526,286.1585768476483
200527,5919.337281639008
200528,3413.4775102918493
200529,668.8956190385322
200530,7579.186130904067
200531,15243.970454126473
200532,1788.1318653183766
200533,19494.087445491245
200534,1234.2541559810252
200535,369.6626342718833
200536,1040.9603469275598
200537,904.8703259825254
200538,4158.656811509498
200539,6700.361477946604
200540,2586.2778776956684
200541,2563.4856143023926
200542,2717.073646896726
200543,4724.326980491656
200544,526.5774420516368
200545,3590.8423459318537
200546,7128.896900551546
200547,4254.1740455732015
200548,3799.357665112301
200549,13783.189295043794
200550,12610.593291589033
200551,408.67177757002486
200552,11976.52713186436
200553,213.0659001806199
200554,11964.598973323817
200555,2683.255177521547
200556,4001.9778079134912
200557,12486.632594776645
200558,6337.841602214766
200559,1332.5943034861475
200560,2622.0984694680765
200561,4381.565906942325
200562,20022.345044997775
200563,5541.856209303163
200564,9500.80176718374
200565,25969.619987261285
200566,8959.137253957899
200567,2108.634512951019
200568,8243.20051474225
200569,274.888338681335
200570,1827.184315417687
200571,3939.5768201421542
200572,10950.022137657596
200573,16457.308600386823
200574,922.2312777446914
200575,1233.7257205113308
200576,931.0448519269046
200577,797.3558613896889
200578,20942.07737531646
200579,240.29563115266018
200580,5641.449596931399
200581,1615.6336196750703
200582,6346.920772374588
200583,993.9805330439522
200584,17564.909857312545
200585,8296.835407944436
200586,4707.2804588568
200587,1480.5428062877402
200588,3896.539874291037
200589,2433.863922997989
200590,210.87335740745675
200591,9510.769220425515
200592,4055.41441250121
200593,10229.365482756515
200594,8876.968302715208
200595,662.8033995947937
200596,4456.783224307646
200597,22822.93876910927
200598,11184.66818229072
200599,3801.285445178742
200600,6953.3951884026355
200601,8733.0569478537
200602,10048.390410760978
200603,26313.682206837235
200604,11026.0801886444
200605,1360.827422972551
200606,4036.992493976474
200607,7401.966380579925
200608,9051.785589477853
200609,846.7155953731867
200610,7694.680264041212
200611,14099.443998251263
200612,9380.249962133314
200613,966.0361324980099
200614,637.0568825819572
200615,820.4760185100444
200616,2721.9659009694255
200617,1954.794478004999
200618,4876.516303356277
200619,285.33074519365255
200620,2402.1670392111005
200621,10592.885302502018
200622,4874.472531868098
200623,18787.158708367882
200624,1205.2420505093205
200625,947.9527043712994
200626,2520.389735674472
200627,7073.627420550902
200628,6638.836513650356
200629,7646.20149699819
200630,2223.6240434971423
200631,12706.362849079598
200632,1492.5519814068116
200633,4528.558419913908
200634,1926.9560399202346
200635,4905.796561797393
200636,17667.140383664348
200637,17174.699820587477
200638,1507.4564320928841
200639,1829.5736944414093
200640,1236.1368016798453
200641,2628.0101406884205
200642,924.4383993064665
200643,6595.859084453151
200644,22472.725865287124
200645,2804.65879055002
200646,7178.066863459575
200647,9824.538711305622
200648,129.3480332302353
200649,6296.59565466632
200650,5958.236410802341
200651,5341.14919713906
200652,508.935890833955
200653,6373.885345752774
200654,2965.205163248397
200655,14219.762891974991
200656,1711.3619684039745
200657,4961.826376101122
200658,7843.819038751999
200659,3258.5996548720072
200660,6635.942356325907
200661,8877.332060576042
200662,2169.3332391251033
200663,1564.0787153478032
200664,1859.0967007342579
200665,5607.092699026482
200666,1794.3463162214725
200667,12916.36471961089
200668,20724.400493199864
200669,1414.5685640451356
200670,8317.211589059874
200671,1272.3398357697886
200672,1384.424468074402
200673,13699.105421866718
200674,5383.661031584758
200675,6018.810052242499
200676,5526.8065594745
200677,9177.542927437367
200678,2023.0854097256115
200679,1943.935804491652
200680,6546.394612250692
200681,3075.898272655648
200682,2942.0302978717746
200683,1.4128816572029566
200684,347.7130148605743
200685,1188.3727699238786
200686,3076.6670113613436
200687,3162.5725682086168
200688,804.0701847555307
200689,11035.88854735742
200690,1658.5968719066939
200691,2914.1051895746355
200692,3677.7846619558986
200693,6686.178011089942
200694,292.9742254141182
200695,342.20773070595044
200696,6418.884061946379
200697,3647.6674083601315
200698,28793.111304378483
200699,582.7192603794497
200700,1750.7307596429519
200701,6798.509776146464
200702,782.1753960312499
200703,7228.860183491707
200704,630.9183997988567
200705,1127.914735705353
200706,4123.224593195602
200707,1891.9059404638365
200708,724.8326601246174
200709,2313.8013351281697
200710,597.3829328764987
200711,5233.97581476558
200712,12484.377162110508
200713,10775.555600376463
200714,1928.708828667146
200715,34074.25773182849
200716,1594.3324873148163
200717,1414.6906217558176
200718,5498.988725625496
200719,3796.449713507672
200720,2783.2888975506557
200721,1893.084904517994
200722,2381.8905042415863
200723,4045.5578341091773
200724,857.6265993931593
200725,3258.04899040103
200726,290.3330226584261
200727,300.01582047989814
200728,3754.857983866882
200729,4249.023567471228
200730,1761.8384671351687
200731,4817.859871647903
200732,896.978585522944
200733,6516.548426729534
200734,2362.9790759768857
200735,939.0548999506848
200736,15770.293445144498
200737,8558.98445081155
200738,1717.7766498673407
200739,462.57046953862925
200740,6512.329955788487
200741,2509.7145891501577
200742,7259.1934737399715
200743,7026.164674135453
200744,2596.31039222665
200745,4110.6265110789045
200746,1119.3850728053876
200747,1193.5810191847443
200748,38148.57768306711
200749,762.1341421413675
200750,12680.382984404103
200751,6179.148733446231
200752,2898.1615428661653
200753,4676.849871821603
200754,2628.7186534642597
200755,2964.7278207669115
200756,4759.657198129904
200757,3507.496048144216
200758,1978.7161358146054
200759,1015.3028036049482
200760,17278.071313021414
200761,4645.964887644255
200762,2980.6304571806295
200763,2616.232012640672
200764,804.3291755138926
200765,13949.515073580624
200766,1233.4658132107645
200767,1031.3124950547967
200768,1102.3414472161771
200769,14718.798982619152
200770,331.91962407941503
200771,4560.711810191127
200772,2163.3657070569207
200773,4909.567338238422
200774,13561.118357755044
200775,2681.003961709428
200776,2736.9248128714457
200777,3733.2614953743087
200778,1886.9742312549356
200779,3669.153876316221
200780,833.6930299314304
200781,4813.642991068204
200782,607.1454104466611
200783,41622.386025422486
200784,1301.4282290553997
200785,1687.5545527320232
200786,5179.963001166856
200787,3719.7093937268683
200788,9630.779209213488
200789,765.8624400703075
200790,3127.6510864861757
200791,4808.63570551719
200792,3065.6731689987455
200793,5532.698465173205
200794,25872.90558027086
200795,3742.0210450011627
200796,204.9758011694496
200797,4548.613043110085
200798,4729.977622750259
200799,20663.070473480715
200800,1887.672106490776
200801,423.7808482411341
200802,181.05996119675325
200803,2631.258662942957
200804,3774.2327188215604
200805,7841.6464002814355
200806,5409.97375865223
200807,541.8070103875496
200808,3024.3527750657086
200809,2097.6007214606243
200810,2827.6354896742832
200811,856.7780632287174
200812,4324.56865547902
200813,21657.251815910222
200814,1122.115941888088
200815,1402.2677014721128
200816,11259.829730345216
200817,1199.2304001439375
200818,6582.118044797709
200819,5898.658730374435
200820,792.6001344439226
200821,4927.316904904026
200822,7119.102487391423
200823,3763.4310517991225
200824,712.9035147680784
200825,12991.477480832757
200826,1912.6346644485263
200827,2964.329792152635
200828,11519.784820994293
200829,12253.707831933078
200830,7382.978324740446
200831,4275.251847010886
200832,5988.83136207061
200833,1247.7356417018248
200834,1728.8345024438775
200835,1721.927912518609
200836,2000.8046905133647
200837,3559.2303162543653
200838,1371.8547458603662
200839,5290.514785389063
200840,3769.8773373957292
200841,6596.852414022734
200842,3314.5312660629224
200843,3884.7419096316667
200844,7900.385468676543
200845,593.8521089033184
200846,5599.2565817289105
200847,3301.585743870241
200848,880.6571779851699
200849,13640.495947262052
200850,976.9210119993937
200851,9085.371496507083
200852,1377.209842772495
200853,6678.289160648766
200854,13828.155981301654
200855,3775.444404815668
200856,3528.4081064141687
200857,893.0948571719267
200858,18241.4514671379
200859,2259.8928179456334
200860,7413.2882132702525
200861,1737.1159709805938
200862,13323.431491348036
200863,2763.2208687586726
200864,919.0686413809522
200865,27326.417837101708
200866,7521.365933753602
200867,4610.436521071877
200868,2563.089265045055
200869,885.0234428520489
200870,12638.332435675327
200871,2142.447160158462
200872,10762.79218603716
200873,710.7583986629825
200874,1885.3714478132165
200875,3366.769643602579
200876,5229.096364439125
200877,3149.978096512865
200878,8774.84487971337
200879,523.3880755398898
200880,282.6584666666117
200881,418.94898558210485
200882,7958.517775420537
200883,7350.564588491123
200884,1368.2375629905841
200885,2302.1948950003452
200886,7119.872128810024
200887,1407.4202981322164
200888,1262.7597458576197
200889,2783.1106560963335
200890,1475.6349441821544
200891,897.5957799825215
200892,7311.034058666047
200893,1417.6232815195926
200894,843.4056342563864
200895,6390.204894273439
200896,4439.738035770044
200897,1889.7087873297342
200898,13822.220608118914
200899,4291.360259960047
200900,7343.111633829387
200901,4014.9731037973397
200902,18387.681227237837
200903,351.8673600585731
200904,1309.0131413419613
200905,2041.149195595857
200906,10001.592875343427
200907,1211.7992583793218
200908,626.6142880982404
200909,219.71400710158906
200910,1738.759228273016
200911,864.1954876821857
200912,4017.859630652805
200913,5593.37272906537
200914,4903.864250131847
200915,3486.269423799551
200916,1547.1864739750565
200917,14838.91317589273
200918,817.0404287951723
200919,3805.772050187049
200920,1171.4406429594633
200921,5548.153870519725
200922,655.3610083484231
200923,14678.96223856316
200924,1275.1222267417356
200925,8302.207049090968
200926,558.1462132014648
200927,307.67072211139794
200928,5088.7858041076715
200929,823.799269845231
200930,13365.47331508061
200931,2172.501329012317
200932,932.9550940911167
200933,18533.610025159
200934,6786.51622373298
200935,2253.544390244095
200936,8742.492647744482
200937,28990.43867032689
200938,13173.40685430809
200939,4212.776088835134
200940,2716.413834431501
200941,431.61162786018417
200942,863.6575408301271
200943,1780.5806945923857
200944,19308.531192655966
200945,1679.4976595633616
200946,1321.1776703575556
200947,836.3261086378483
200948,7098.556554924617
200949,17627.622911443614
200950,5211.273456327881
200951,7489.185623740633
200952,12512.065046898673
200953,2083.615479852967
200954,1328.4644785152739
200955,19311.022421710928
200956,4730.318683825357
200957,2776.9722638156345
200958,1311.1474972576116
200959,1024.8177624763373
200960,3743.5143840056335
200961,5501.7130520565825
200962,8499.407913437572
200963,1035.8934335439637
200964,2410.8162800900764
200965,5612.250180159108
200966,3036.9229897751206
200967,4234.903093664697
200968,4048.5879926775087
200969,3362.740342860404
200970,13373.287646105106
200971,1373.6621282008095
200972,4263.519328388313
200973,10949.650101426356
200974,17227.91497658891
200975,3580.624185208692
200976,30789.559484209138
200977,12573.965580587846
200978,2244.789545944175
200979,627.23673261981
200980,10427.429178302773
200981,1998.2342253303593
200982,5844.117168502009
200983,999.2430658971462
200984,629.8133205352526
200985,25502.99403423216
200986,13960.619141494713
200987,1099.1871634883864
200988,339.28349158974163
200989,1198.8709886010904
200990,661.493593501147
200991,1285.3255484549277
200992,3370.678106131424
200993,361.8075384029074
200994,2809.438066067698
200995,1472.6370898831765
200996,7202.1122104491815
200997,80.26034589669561
200998,1429.4828785685718
200999,8933.597827061561
201000,5242.433436343019
201001,8384.690709752304
201002,17852.092419323744
201003,15713.719607179519
201004,367.6149706927385
201005,661.4264754937055
201006,5098.4185691820585
201007,1491.5956701959208
201008,6552.119579937059
201009,5014.907542081277
201010,7784.159942340718
201011,12501.135729810623
201012,3831.720193947068
201013,11244.495671622088
201014,2441.4257995559165
201015,6082.787952145176
201016,1426.1846130827616
201017,3025.2302548933626
201018,2555.7404543009843
201019,12511.41524677532
201020,7064.40192003684
201021,1875.3839583190193
201022,6926.34528143882
201023,30219.094249056674
201024,6143.7383983618965
201025,2530.824882682648
201026,5281.589023465391
201027,3713.528770192849
201028,3636.8854271441387
201029,1610.2878908013647
201030,6353.2254205254685
201031,15065.240928679214
201032,1003.2643202904735
201033,9300.267861642471
201034,180.16808170758165
201035,4533.407681134503
201036,1222.8126099643996
201037,1794.7970315047048
201038,1319.2457819734582
201039,4369.263979087509
201040,1451.178132166897
201041,372.853247699452
201042,3316.0693689273403
201043,895.7282280780623
201044,6653.495449054474
201045,3953.7573615602105
201046,2235.5771557120274
201047,808.8091876352519
201048,8410.615235896072
201049,640.4377828386935
201050,6160.377688787729
201051,1379.2317227344001
201052,4230.769783163121
201053,852.7789356723438
201054,2973.6787590974345
201055,3964.503700932166
201056,2807.879515069164
201057,1910.8209388179814
201058,8651.502974804866
201059,9250.669516994922
201060,667.0426540979203
201061,10826.169210804786
201062,3009.95863933898
201063,23716.738837535348
201064,1818.4895188924384
201065,1683.9035083897188
201066,1035.940510021062
201067,15525.510449366757
201068,13187.789529403593
201069,2842.645231452891
201070,24668.46406278888
201071,570.6849115422297
201072,2367.083493920616
201073,2350.1425077044696
201074,23168.657176145083
201075,3768.612832105382
201076,1783.6905431289301
201077,6935.1806074071865
201078,2184.288312379396
201079,10266.705492149571
201080,3030.760038150802
201081,18156.19583311119
201082,5154.131837408064
201083,964.4023766897244
201084,864.0654271728524
201085,1368.4767582656
201086,9881.190267807426
201087,1938.4375245025235
201088,6202.570205624581
201089,6742.076475789594
201090,7674.382692631967
201091,486.18351128470886
201092,6990.782423624003
201093,1831.463789806401
201094,5140.606405260063
201095,2112.915084411487
201096,3236.709083784386
201097,385.67344147101994
201098,5255.774366910826
201099,483.158367702177
201100,2041.087842056697
201101,8058.837094864549
201102,2806.6305383049585
201103,4104.07039827115
201104,2853.6895613376673
201105,5934.5545334421495
201106,718.7876215783269
201107,1086.8539519785882
201108,1949.0554207007474
201109,7053.289284542376
201110,2993.5614026034464
201111,4182.051741160149
201112,10139.967609330408
201113,6942.699548415218
201114,3995.574664650177
201115,22960.67719872616
201116,847.6406150974253
201117,953.7627340516808
201118,1360.2940485258787
201119,4973.482566356208
201120,3202.3104967521904
201121,2637.7527369465124
201122,8489.824596128465
201123,6569.1143630682
201124,12606.447200458158
201125,1438.7866306848155
201126,351.477169611837
201127,11406.239285053989
201128,6997.208305600501
201129,19932.983469294602
201130,3374.4349853985336
201131,2844.1660638444164
201132,4777.719427800661
201133,2254.6588935395694
201134,7012.050901708335
201135,2418.265605268285
201136,5743.862026798803
201137,598.6047168490586
201138,765.7926111412755
201139,5461.7049380371145
201140,12253.477991891083
201141,565.0841695216125
201142,1806.5302941761593
201143,8663.847703199739
201144,2012.7035012038323
201145,7026.98487300071
201146,3062.9594824545484
201147,3332.6541257125527
201148,2383.007577830811
201149,811.8389009309448
201150,3605.9969802252012
201151,10673.308685391361
201152,1409.0063002030054
201153,1948.780853956818
201154,6690.993296874021
201155,4168.113195945323
201156,1252.9140107184826
201157,883.104953923318
201158,1422.7026173823615
201159,1527.258597611637
201160,671.0377408965771
201161,3031.845621727288
201162,711.3737537179027
201163,8074.702299478005
201164,1911.4852889107642
201165,1194.259585406
201166,3031.251779043372
201167,797.5404580496206
201168,838.3971486773398
201169,1792.1993401062578
201170,12508.823672519746
201171,7246.835588550092
201172,13153.662781614548
201173,15171.26572984554
201174,430.7736637716847
201175,1502.51036474584
201176,1899.4290127491568
201177,1832.8624329265408
201178,3660.740531536607
201179,1027.5619455206229
201180,2057.760176405005
201181,13835.305424090013
201182,685.1302589429978
201183,3226.167702309517
201184,2226.86389701422
201185,3648.4145713695702
201186,885.8707982047877
201187,13189.944480373608
201188,3690.328472348076
201189,33171.86992610179
201190,2161.1228189029134
201191,10570.126944814201
201192,3606.231849152119
201193,1051.164051386691
201194,426.3459362730168
201195,4026.2987483917923
201196,7083.355304857912
201197,7017.364864606507
201198,4773.722795683416
201199,810.224079694545
201200,5015.983067011281
201201,147.0016510001194
201202,20495.234513915933
201203,1333.7002417117556
201204,2626.3928825488483
201205,1888.1093678156303
201206,2660.4867545511506
201207,3857.698415478292
201208,10129.804164297311
201209,562.4334879261869
201210,6129.246668602968
201211,223.5172827168015
201212,21341.130454203798
201213,7474.433284005845
201214,23659.761915796444
201215,1383.1559978451432
201216,1487.651860274112
201217,-63.54428217005493
201218,1984.8272577269724
201219,616.822985090698
201220,3263.5248564768135
201221,3037.633743744454
201222,3298.0788860569933
201223,9768.129962738876
201224,14588.22577484054
201225,4362.879348352866
201226,1475.1200642760718
201227,3187.8848718894287
201228,1956.3907618420403
201229,13730.110697238368
201230,2550.56831526738
201231,5057.794608487122
201232,18642.676336231307
201233,4673.068038429305
201234,27471.65715908673
201235,21522.349284797507
201236,3364.424811785767
201237,14537.769271384017
201238,1249.0150079522473
201239,11105.036354952226
201240,1199.8675958642607
